ID, TITLE, ISSUENUMBER, EST_SALES, MONTH_RANK, DESCR, CHARACTERS, CREATORS, REL_EVENTS, DATE_INFO, PRICE_INFO
48583,Captain America (2012) #16,16,36534,45,"&quot;THE IRON NAIL, PROLOGUE: A CHOICE&quot; Captain America, the super soldier patriot of World War II&hellip;is away! Left in his place is the daughter of criminal Mastermind Arnim Zola&mdash;Jet Black! As beautiful as she is powerful, Jet Black must learn the laws of mortal men in New York City. But when a group of Nazi soldiers known as &quot;The S Men,&quot; lure Black into evil&mdash;will she follow in the footsteps of her nefarious father?",, | artist:Pascal Alixe | penciller (cover):Nic Klein | writer:Rick Remender,, | onsaleDate:2014-02-05T00:00:00-0500 | focDate:2014-01-22T00:00:00-0500 | unlimitedDate:2014-08-04T00:00:00-0400 | digitalPurchaseDate:2014-02-05T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 48584,Captain America (2012) #17,17,33312,56,"&quot;DR. MINDBUBBLE&quot; PART 1     <ul><li>The Weapon Minus program reopened! Now that it is, can Captain America put Dr. Mindbubble back inside?</li><li>The Iron Nail begins assassinating the heads of the five largest corporations.</li><li>With Captain America unhinged, Falcon and Jet Black are forced to make a terrible choice!</li></ul>",, | editor:Tom Brevoort,, | onsaleDate:2014-02-19T00:00:00-0500 | focDate:2014-02-05T00:00:00-0500 | unlimitedDate:2014-08-18T00:00:00-0400 | digitalPurchaseDate:2014-02-19T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
48586,Captain America (2012) #19,19,34420,61,"- The story that will change the life of Captain America forever! - S.H.I.E.L.D.'S ultimate weapon hass fallen into the hands of The Iron Nail! - Cap trapped in the twisted mindscape of Dr. Mindbubble! - Jet Black and Falcon must make a horrible choice! ",, | penciller (cover):Nic Klein | writer:Rick Remender,, | onsaleDate:2014-04-02T00:00:00-0400 | focDate:2014-03-19T00:00:00-0400 | unlimitedDate:2014-10-06T00:00:00-0400 | digitalPurchaseDate:2014-04-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 48588,Captain America (2012) #21,21,30427,71,"- This is it, the one you don't want to miss: The beginning of the end of Steve Rogers.! - The Iron Nail breaks Captain America! - Steve Rogers lays a final sacrifice on the altar of freedom. ",, | penciller (cover):Nic Klein | writer:Rick Remender,, | onsaleDate:2014-06-04T00:00:00-0400 | focDate:2014-05-21T00:00:00-0400 | unlimitedDate:2014-12-01T00:00:00-0500 | digitalPurchaseDate:2014-06-04T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 48589,Captain America (2012) #22,22,34563,88,"The Tomorrow Soldier part 1 This is it! The final chapter of the story that begin in Dimension Z! After the Earth shattering events of last issue how can Steve Rogers survive his new situation? Two of his oldest foes move forward their plot! Enter Arnim Zola and The Red Skull! A face from the past hunts Steve. Can even The Avengers keep him safe?",, | penciller (cover):Carlos Pacheco | writer:Rick Remender,, | onsaleDate:2014-07-02T00:00:00-0400 | focDate:2014-06-18T00:00:00-0400 | unlimitedDate:2015-01-05T00:00:00-0500 | digitalPurchaseDate:2014-07-02T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 48590,Captain America (2012) #23,23,30927,70,"The Tomorrow Soldier part 2 - Zola has waged war on New York! - Without a Captain America to lead them, can the Avengers stop the Bio-Fanatic's plot for revenge?! - The Falcon faces a dark secret form Captain America's past! ",, | penciller (cover):Carlos Pacheco | writer:Rick Remender,, | onsaleDate:2014-08-13T00:00:00-0400 | focDate:2014-07-21T00:00:00-0400 | unlimitedDate:2015-02-09T00:00:00-0500 | digitalPurchaseDate:2014-08-13T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 48318,Mighty Avengers (2013) #3,3,28744,86,"The Blue Marvel joins the fight - and the Ebony Maw makes his move! A plague of demons is raging through Manhattan, and the only Avenger who can defeat them is... Spider Hero? What? Seriously, who is that guy?",, | writer:Al Ewing | penciller (cover):Greg Land, | Infinity, | onsaleDate:2013-11-06T00:00:00-0500 | focDate:2013-10-23T00:00:00-0400 | unlimitedDate:2014-05-05T00:00:00-0400 | digitalPurchaseDate:2013-11-06T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 48319,Mighty Avengers (2013) #4,4,25352,83,"     <ul><li>In the aftermath of Infinity, Luke Cage brings his Mighty Avengers together! And a certain Superior someone is not happy about it!</li><li>Plus: The birth of the new Ronin!</li><li>This solicit sponsored by CORTEX Incorporated. CORTEX. Tomorrow is in our hands.</li></ul>",, | writer:Al Ewing | penciller (cover):Greg Land, | Inhumanity, | onsaleDate:2013-12-11T00:00:00-0500 | focDate:2013-11-27T00:00:00-0500 | unlimitedDate:2013-06-16T00:00:00-0400 | digitalPurchaseDate:2013-12-11T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99  
48321,Mighty Avengers (2013) #6,6,20235,114,"     <ul><li>The Falcon is on the hunt - and what he finds will rock the Mighty Avengers to their core!</li><li>Meanwhile, Luke Cage and Adam Brashear - aka the Blue Marvel - sit down and talk about dead Presidents, old mistakes and family ties.</li><li>GUEST STARRING IRON FIST!</li></ul>",, | writer:Al Ewing | penciller (cover):Greg Land | artist:Valerio Schiti,, | onsaleDate:2014-02-05T00:00:00-0500 | focDate:2014-01-22T00:00:00-0500 | unlimitedDate:2014-08-04T00:00:00-0400 | digitalPurchaseDate:2014-02-05T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
48324,Mighty Avengers (2013) #9,9,"26,389",100,"- The Blue Marvel faces a nightmare from the depths of the Neutral Zone - and the depths of his past! - Meanwhile, Ronin can't hide from the Deathwalkers any longer... - ...or from the readers! This ish - the mask comes off! ",, | writer:Al Ewing | penciller (cover):Greg Land,, | onsaleDate:2014-04-09T00:00:00-0400 | focDate:2014-03-26T00:00:00-0400 | unlimitedDate:2014-10-13T00:00:00-0400 | digitalPurchaseDate:2014-04-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99  
51567,Captain Britain and the Mighty Defenders (2015) #1,1,27618,89,"Welcome to Battleworld - where, in what's left of Mondo-City One, Boss Cage is the law! When the fascist futuropolis annexes neighboring Yinsen City, who'll stand up for Ho Yinsen's dream of universal peace? If you liked the Mighty Avengers -- you'll love the Mighty Defenders!",, | penciller (cover):Alan Davis | writer:Al Ewing,, | onsaleDate:2015-07-15T00:00:00-0400 | focDate:2015-07-01T00:00:00-0400, | printPrice:3.99 
49019,Captain Marvel (2014) #2,2,28741,83,"- Higher, faster, further.... WAR?! - Captain Marvel forges towards the final frontier-and is thrown into the frontlines of battle. - Can this half-alien survive in an all alien-world? - The breakout hit of 2012 makes a glorious return! ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez Lopez,, | onsaleDate:2014-04-09T00:00:00-0400 | focDate:2014-03-26T00:00:00-0400 | unlimitedDate:2014-10-13T00:00:00-0400 | digitalPurchaseDate:2014-04-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99  
49020,Captain Marvel (2014) #3,3,24295,94,"- Captain Marvel & The Guardians of the Galaxy! - Carol takes her mysterious alien passenger home... and lands in the middle of an uprising against the Galactic Alliance! - Does our good soldier obey orders - or defy the Avengers and side with David against Goliath? Two guesses. First one doesn't count. ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez Lopez,, | onsaleDate:2014-05-14T00:00:00-0400 | focDate:2014-04-30T00:00:00-0400 | unlimitedDate:2014-11-10T00:00:00-0500 | digitalPurchaseDate:2014-05-14T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99  
49021,Captain Marvel (2014) #4,4,22106,100,"- Captain Marvel has a hunch about the REAL reason behind the forced resettlement of the Rocket Girl's people and sets out with a new crew to find proof! - Turns out Carol's got a history with the man behind the plot. Rut roh. - What time is it? When the bad guy tries to blackmail our hero and use the Avengers against her... Could it be PAYBACK TIME? ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez Lopez,, | onsaleDate:2014-06-11T00:00:00-0400 | focDate:2014-05-28T00:00:00-0400 | unlimitedDate:2014-12-08T00:00:00-0500 | digitalPurchaseDate:2014-06-11T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99  
49027,Captain Marvel (2014) #10,10,19973,130,"CAROL'S 100TH SOLO ISSUE ANNIVERSARY SPECIAL! - We're celebrating 100 issues of Carol Danvers' high-flying, smack-talking, and butt-kicking adventures, thanks to you our beloved Carol Corps! Join writer Kelly Sue DeConnick and artists David Lopez, Marcio Takara and more as we bring you a momentous (and over-sized) issue almost 50 years in the making! ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez | artist:Marcio Takara,, | onsaleDate:2014-12-17T00:00:00-0500 | focDate:2014-12-03T00:00:00-0500 | unlimitedDate:2015-06-15T00:00:00-0400 | digitalPurchaseDate:2014-12-17T00:00:00-0500, | printPrice:4.99 | digitalPurchasePrice:4.99 49028,Captain Marvel (2014) #11,11,19527,113,"- Christmas comes to the Carol Corps! - You could even say this will be a CHRISTMAS CAROL. - That's a hint, guys. ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez,, | onsaleDate:2015-01-14T00:00:00-0500 | focDate:2014-12-29T00:00:00-0500 | unlimitedDate:2015-07-13T00:00:00-0400 | digitalPurchaseDate:2015-01-14T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99  
49029,Captain Marvel (2014) #12,12,19199,112,"Captain Marvel's time as an astronomical avenger has pitted her against some of the worst the galaxy has to offer (lookin' at you J'Son). The Haffensye Consortium has been tracking Captain Marvel and Tic for weeks. Now, they've finally caught up to them both! Captain Marvel was barely able to survive the last time she squared-off against the Haffensye �"" think she'll be so lucky again?",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez,, | onsaleDate:2015-02-11T00:00:00-0500 | focDate:2015-01-28T00:00:00-0500 | unlimitedDate:2015-08-10T00:00:00-0400 | digitalPurchaseDate:2015-02-11T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:3.99 
51569,Captain Marvel (2014) #13,13,21915,107,"- Look out, Mighty Marvelites! In this issue, Captain Marvel faces against space swashbucklers! - Who would you put your bets on -- Captain Marvel or a group of bloodthirsty Space Pirates? ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez,, | onsaleDate:2015-03-11T00:00:00-0400 | focDate:2015-02-25T00:00:00-0500 | unlimitedDate:2015-09-14T00:00:00-0400 | digitalPurchaseDate:2015-03-11T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
51570,Captain Marvel (2014) #14,14,30560,100,THE BLACK VORTEX ARRIVES! Captain Marvel gets pulled into the cosmic event of the year! But will the power of Vortex be too strong for Earth's Mightiest Hero? Especially when facing off against the cosmically-powered Iceman and Groot! ,, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez,, | onsaleDate:2015-04-08T00:00:00-0400 | focDate:2015-03-25T00:00:00-0400 | unlimitedDate:2015-10-12T00:00:00-0400 | digitalPurchaseDate:2015-04-08T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
51572,Captain Marvel (2014) #15,15,19740,124,"- She's back! - With the galaxy behind her and her beloved earth in front, Carol gets ready for a homecoming a year in the making! - Except for the whole THE END IS NIGH thing... ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez,, | onsaleDate:2015-05-13T00:00:00-0400 | focDate:2015-04-29T00:00:00-0400 | unlimitedDate:2015-11-09T00:00:00-0500 | digitalPurchaseDate:2015-05-13T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
49019,Captain Marvel (2014) #2,2,28008,79,"- Higher, faster, further.... WAR?! - Captain Marvel forges towards the final frontier-and is thrown into the frontlines of battle. - Can this half-alien survive in an all alien-world? - The breakout hit of 2012 makes a glorious return! ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez Lopez,, | onsaleDate:2014-04-09T00:00:00-0400 | focDate:2014-03-26T00:00:00-0400 | unlimitedDate:2014-10-13T00:00:00-0400 | digitalPurchaseDate:2014-04-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49021,Captain Marvel (2014) #4,4,24062,95,"- Captain Marvel has a hunch about the REAL reason behind the forced resettlement of the Rocket Girl's people and sets out with a new crew to find proof! - Turns out Carol's got a history with the man behind the plot. Rut roh. - What time is it? When the bad guy tries to blackmail our hero and use the Avengers against her... Could it be PAYBACK TIME? ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez Lopez,, | onsaleDate:2014-06-11T00:00:00-0400 | focDate:2014-05-28T00:00:00-0400 | unlimitedDate:2014-12-08T00:00:00-0500 | digitalPurchaseDate:2014-06-11T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49022,Captain Marvel (2014) #5,5,23666,126,"Ever since she set off on her latest &quot;adventure,&quot; Carol Danvers has had her butt handed to her at every turn. She&#39;s done with that nonsense. Let&#39;s start flipping some tables, shall we? Tic, the Rocket Girl, and Jackie, the Warlord, are getting in on the &quot;Oh no you di&#39;n&#39;t!&quot; action too!",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez,, | onsaleDate:2014-07-09T00:00:00-0400 | focDate:2014-06-25T00:00:00-0400 | unlimitedDate:2015-01-12T00:00:00-0500 | digitalPurchaseDate:2014-07-09T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49023,Captain Marvel (2014) #6,6,21221,111,"THE BATTLE ISSUE. Space! Ships! Super heroes! Captain Marvel has been caught in the middle of an interplanetary turf war for weeks. Now, it's time for Earth's Mightiest Hero to get her hands dirty and show the Spartax and the Haffensye what's what.  ",, | writer:Kelly Sue DeConnick | penciller (cover):David Lopez,, | onsaleDate:2014-08-13T00:00:00-0400 | focDate:2014-07-30T00:00:00-0400 | unlimitedDate:2015-02-09T00:00:00-0500 | digitalPurchaseDate:2014-08-13T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 49018,Captain Marvel (2014) #1,1,"47,302",44,"Hero! Pilot! Avenger! Captain Marvel, Earth&#39;s Mightiest Hero with death-defying powers and an attitude to match, is back and launching headfirst into an all-new ongoing series! As Captain Marvel, a.k.a. Carol Danvers, comes to a crossroads with a new life and new romance, she makes a dramatic decision that will alter the course of her life and the entire Marvel Universe in the months to come. It&#39;s time to go HIGHER, FURTHER, FASTER and more in the most super-powered comic around!", | Captain Marvel (Carol Danvers), | writer:Kelly Sue DeConnick | penciller (cover):David Lopez Lopez, | Marvel NOW!, | onsaleDate:2014-03-12T00:00:00-0400 | focDate:2014-02-26T00:00:00-0500 | unlimitedDate:2014-09-08T00:00:00-0400 | digitalPurchaseDate:2014-03-12T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:3.99 
56601,Carnage (2015) #1,1,69773,19,"Get ready to scream! Carnage, the homicidal symbiote is back, and he's leaving a trail of bodies behind him. The FBI is hot on his trail, with a different playbook since their serial killer is a super villain. They're equipped with the latest sonic tech and a team including military hero/astronaut John Jameson and a reformed Eddie Brock/Toxin! But when Carnage escapes into an abandoned coal mine, the FBI's plan is starting to look like a trap... for THEM!",, | writer:Gerry Conway | penciller (cover):Michael Del Mundo | artist:Mike Perkins,, | onsaleDate:2015-11-11T00:00:00-0500 | focDate:2015-10-27T00:00:00-0400, | printPrice:3.99 
56603,Carnage (2015) #2,2,41576,57,"Get ready to scream! Carnage, the homicidal symbiote is back, and he�s leaving a trail of bodies behind him. The FBI is hot on his trail, with a different playbook since their serial killer is a super villain. They�re equipped with the latest sonic tech and a team including military hero/astronaut John Jameson and a reformed Eddie Brock/Toxin! But when Carnage escapes into an abandoned coal mine, the FBI�s plan is starting to look like a trap... for THEM!",, | writer:Gerry Conway | penciller (cover):Michael Del Mundo | artist:Mike Perkins,, | onsaleDate:2015-11-25T00:00:00-0500 | focDate:2015-11-10T00:00:00-0500, | printPrice:3.99 
48408,Cataclysm: Ultimate Comics Spider-Man (2013) #3,3,27650,78,The question everyone has been asking: Will Miles Morales survive CATACLYSM???,, | writer:Brian Michael Bendis | penciller (cover):David Marquez,, | onsaleDate:2014-01-08T00:00:00-0500 | focDate:2013-12-23T00:00:00-0500 | unlimitedDate:2014-06-30T00:00:00-0400 | digitalPurchaseDate:2014-01-08T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 
